Season,Day_of_the_week,DHI,DNI,GHI,Wind_speed,Humidity,Temperature,PV_production,Wind_production
1,0,0.0,0.0,0.0,0.88,60.96,12.14,11,92
1,2,0.0,0.0,0.0,4.28,75.712,5.82,0,2851
2,0,90.2,586.8,390.4,1.66,57.592,19.02,5629,3083
1,4,0.0,0.0,0.0,1.28,59.08,3.1,20,981
1,5,0.0,0.0,0.0,1.48,59.554,8.06,0,699
2,1,0.0,0.0,0.0,0.94,72.46,15.24,139,1703
1,1,131.8,566.4,399.6,1.76,50.72,17.62,4411,1114
1,1,164.2,578.0,495.2,1.52,48.212,17.86,5823,526
1,3,0.0,0.0,0.0,1.66,54.908,8.64,153,356
1,6,0.0,0.0,0.0,0.94,60.388,13.96,94,414
1,0,148.2,467.4,387.8,2.58,61.036,13.96,6978,722
2,0,0.0,0.0,0.0,2.2,70.42,15.3,424,4882
1,1,133.4,256.0,323.8,3.74,59.468,15.94,6521,186
1,3,0.0,0.0,0.0,2.38,81.472,8.4,0,2202
1,1,62.8,228.2,116.8,1.92,63.648,15.7,6541,1588
1,5,0.0,0.0,0.0,3.02,61.434,7.34,0,376
2,1,186.4,577.2,648.6,4.74,53.304,18.04,9566,2937
1,3,13.4,113.4,17.8,1.8,66.824,11.32,258,500
2,3,0.0,0.0,0.0,2.12,71.934,9.44,0,2612
1,5,0.0,0.0,0.0,1.04,58.46,2.88,0,1116
1,2,52.4,137.8,90.0,2.66,76.7,11.48,20,1366
1,2,0.0,0.0,0.0,4.0,74.768,5.4,0,3025
2,2,101.8,799.2,555.4,3.32,41.818,21.82,10708,384
1,3,140.2,794.8,677.6,4.28,56.906,15.58,6925,2550
1,4,0.0,0.0,0.0,1.62,57.974,10.58,119,157
2,0,212.6,631.2,803.0,3.24,47.512,20.92,9776,3287
1,0,66.2,688.2,275.0,5.36,54.966,11.58,5584,3144
1,0,0.0,0.0,0.0,1.36,64.1,10.82,0,168
1,6,0.0,0.0,0.0,3.98,73.376,4.5,1,1874
1,1,47.2,80.8,60.8,1.38,68.596,14.22,1188,289
1,4,0.0,0.0,0.0,1.54,77.354,10.52,22,2124
1,2,9.6,14.4,10.6,2.8,76.926,11.28,0,1754
2,0,134.4,276.8,269.4,2.9,50.744,22.52,9878,3421
1,0,0.0,0.0,0.0,2.16,81.432,7.7,0,2029
1,6,156.6,452.0,359.6,2.04,62.982,9.64,4901,695
1,2,0.0,0.0,0.0,4.02,84.172,9.84,0,1324
2,4,0.0,0.0,0.0,1.2,69.27,14.58,19,3608
1,3,0.0,0.0,0.0,2.66,75.462,9.36,5,2314
2,2,137.6,677.6,688.4,2.92,51.116,21.3,8671,2423
2,2,28.6,210.8,48.2,3.66,62.972,12.72,5640,3772
1,4,197.4,445.8,503.2,2.72,53.074,15.46,5002,2373
1,5,0.0,0.0,0.0,2.82,81.042,7.52,4,821
1,5,0.0,0.0,0.0,2.42,70.12,10.5,0,593
1,3,116.2,788.6,596.8,4.06,60.442,14.42,8206,2089
1,5,0.0,0.0,0.0,3.86,62.47,7.74,0,672
2,0,0.0,0.0,0.0,2.46,73.33,10.3,0,2396
1,0,0.0,0.0,0.0,1.56,71.254,10.12,16,590
1,5,0.0,0.0,0.0,4.52,80.956,11.12,0,1791
1,3,122.6,521.6,366.6,3.18,63.804,13.44,7144,1857
2,6,0.0,0.0,0.0,2.56,71.51,12.3,7,4559
2,0,261.2,356.4,564.4,4.1,51.326,17.34,9058,3060
1,2,0.0,0.0,0.0,3.7,75.248,9.98,0,1053
1,2,55.8,399.2,168.6,2.76,68.114,12.94,4668,1478
2,2,0.0,0.0,0.0,2.5,69.176,17.46,515,4115
2,0,22.4,131.8,39.4,3.14,71.126,15.66,2632,3404
1,3,0.0,0.0,0.0,1.78,76.972,9.28,1,2215
1,1,11.2,0.0,11.2,3.4,79.424,9.98,90,1360
1,3,55.0,644.6,255.0,2.6,47.314,9.8,7158,400
1,4,176.8,550.4,593.2,2.82,55.162,15.7,10073,2379
2,3,5.4,40.4,6.8,1.78,65.958,15.82,0,2865
1,0,0.0,0.0,0.0,1.8,71.348,12.2,80,1334
1,6,0.0,0.0,0.0,1.3,62.272,10.84,0,537
2,4,0.0,0.0,0.0,2.32,80.118,11.12,0,2522
1,1,0.0,0.0,0.0,1.64,78.07,7.08,0,1531
2,1,17.4,64.2,22.6,2.72,78.102,11.06,0,3073
1,0,0.0,0.0,0.0,4.22,76.724,7.98,0,4055
1,4,0.0,0.0,0.0,1.88,80.058,9.94,0,485
2,1,0.0,0.0,0.0,2.58,84.326,11.1,0,2914
1,4,43.4,387.4,109.8,1.7,73.408,9.92,0,1332
1,4,0.0,0.0,0.0,1.88,77.93,9.66,0,325
2,1,212.4,249.0,421.4,3.92,52.258,17.34,7152,3851
1,3,98.0,824.4,537.4,2.22,43.288,8.76,9386,511
1,2,65.2,941.0,535.2,2.22,34.878,12.3,8015,479
1,5,0.0,0.0,0.0,1.42,78.842,9.74,0,1904
2,2,0.0,0.0,0.0,1.38,70.256,10.4,0,2733
1,3,130.4,741.2,592.2,4.08,60.162,14.5,8456,2123
2,1,116.6,699.2,608.8,4.96,56.462,17.86,9551,2710
2,6,0.0,0.0,0.0,1.6,74.782,12.66,0,3428
1,0,36.0,95.4,50.4,3.16,67.344,9.02,1064,869
1,1,0.0,0.0,0.0,2.0,73.24,12.8,34,2484
1,2,32.8,540.6,115.6,1.46,54.594,8.88,3017,132
1,2,0.0,0.0,0.0,0.78,70.232,11.4,2,253
1,4,0.0,0.0,0.0,1.82,82.824,7.58,0,2593
1,4,137.6,799.4,723.0,4.46,52.0,11.28,8031,3886
1,2,146.6,578.6,554.0,4.36,58.574,15.08,6724,1590
1,0,144.0,593.0,433.6,2.3,54.214,15.12,6513,646
1,5,147.0,7.8,150.8,6.08,58.754,11.9,2495,1116
1,3,0.0,0.0,0.0,1.3,60.302,0.98,0,258
1,0,0.0,0.0,0.0,1.26,61.334,11.32,0,314
2,4,0.0,0.0,0.0,1.16,70.838,14.68,9,1605
1,3,0.0,0.0,0.0,1.66,57.4,5.64,0,699
1,6,144.6,553.6,447.0,4.18,64.964,15.22,6586,3313
1,5,0.0,0.0,0.0,1.38,60.606,11.8,99,459
1,4,0.0,0.0,0.0,2.7,71.388,10.96,9,676
1,3,53.8,348.8,108.6,4.04,72.636,3.6,793,1253
1,2,0.0,0.0,0.0,1.94,58.71,4.56,154,1986
1,3,136.2,546.0,402.2,4.54,59.682,6.58,4784,2005
2,3,0.0,0.0,0.0,1.4,78.314,12.28,0,1356
1,5,35.6,0.8,35.8,5.04,66.252,10.94,341,1528
2,3,0.0,0.0,0.0,2.34,78.244,10.04,4,3999
1,1,0.0,0.0,0.0,2.42,72.698,7.76,0,1581
1,3,0.0,0.0,0.0,1.36,58.428,0.94,0,299
1,6,1.6,0.0,1.6,1.24,56.504,15.92,1485,176
2,1,262.4,519.0,658.2,7.1,47.504,17.5,9037,3440
2,4,136.6,896.2,928.4,2.76,39.564,23.78,10013,159
2,4,0.0,0.0,0.0,1.88,71.678,14.08,0,2704
1,6,0.0,0.0,0.0,2.2,68.508,5.0,0,395
1,2,63.4,926.0,501.8,2.36,36.852,11.2,8072,368
1,5,0.0,0.0,0.0,4.32,80.202,5.74,0,2278
1,4,0.0,0.0,0.0,2.04,77.39,9.62,0,323
1,0,84.4,714.4,366.4,1.18,51.1,19.64,9103,131
1,5,0.0,0.0,0.0,3.34,61.51,7.4,0,426
1,4,0.0,0.0,0.0,2.64,79.864,8.52,1,2114
1,3,0.0,0.0,0.0,2.68,87.226,9.82,10,3342
1,6,0.0,0.0,0.0,2.82,82.57,6.88,0,1329
1,1,45.8,68.4,60.6,2.78,71.752,13.68,961,2542
1,4,0.0,0.0,0.0,2.58,67.968,6.5,2,3202
1,2,0.0,0.0,0.0,3.04,82.338,10.14,8,2289
2,2,170.6,809.0,868.0,6.12,39.522,16.78,9573,3709
2,6,54.8,255.0,120.8,3.06,57.168,19.96,3792,1383
2,2,71.2,521.6,209.4,2.8,72.38,15.36,297,4355
1,1,0.0,0.0,0.0,2.48,67.39,0.52,0,2365
2,0,3.0,0.0,3.0,1.7,70.69,11.02,0,2954
1,1,165.2,555.6,488.8,1.62,49.158,17.92,5335,709
2,4,0.0,0.0,0.0,2.52,77.608,8.74,0,3831
1,4,0.0,0.0,0.0,2.12,60.924,7.6,1,256
1,3,0.0,0.0,0.0,1.94,58.312,7.38,25,816
1,3,0.0,0.0,0.0,3.44,79.088,2.6,0,1236
1,0,0.0,0.0,0.0,2.86,76.182,0.68,0,3512
1,3,0.0,0.0,0.0,4.76,77.942,8.9,5,3212
1,0,0.0,0.0,0.0,1.54,77.632,5.46,0,327
1,0,87.4,705.0,367.8,5.54,58.144,10.64,7412,3176
2,4,190.6,617.8,658.4,4.04,49.62,16.04,9100,1777
1,3,0.0,0.0,0.0,2.26,81.648,8.12,0,2161
1,4,88.0,873.0,531.4,2.02,38.434,15.96,8133,277
2,2,243.0,82.4,305.0,5.68,50.778,21.32,7441,2613
1,5,0.0,0.0,0.0,2.52,59.35,7.56,0,419
1,6,0.0,0.0,0.0,2.5,67.318,8.38,129,1161
1,1,256.8,391.0,547.8,2.86,51.432,18.78,7275,498
1,5,61.4,503.6,296.6,2.0,47.596,11.82,6926,764
2,6,116.6,637.4,488.4,2.62,52.402,18.56,6559,2662
2,5,72.8,662.8,291.6,2.56,60.82,17.0,1451,3623
2,4,0.0,0.0,0.0,2.58,68.482,16.54,10,3466
2,6,0.0,0.0,0.0,1.84,73.05,11.32,0,3359
1,5,86.2,570.4,337.4,2.82,56.626,15.68,7760,394
1,3,79.6,541.6,273.4,2.28,57.594,14.9,7107,415
1,4,0.0,0.0,0.0,2.84,79.316,6.4,0,2923
1,5,87.8,614.4,369.0,4.78,63.064,8.62,7536,3261
1,6,75.2,551.6,360.8,4.46,66.864,10.22,6087,2084
1,3,52.0,491.4,161.2,3.48,64.288,5.58,2299,2554
2,4,0.0,0.0,0.0,2.4,78.946,11.52,0,2053
1,5,110.6,942.4,825.6,2.5,40.386,18.8,10506,1123
1,0,0.0,0.0,0.0,3.04,78.458,9.54,1,932
2,2,147.2,753.0,669.2,2.84,45.89,18.0,9553,948
1,1,0.0,0.0,0.0,0.82,61.094,11.62,0,14
1,5,23.0,213.6,38.8,1.24,72.18,10.0,318,700
2,2,0.0,0.0,0.0,3.68,74.756,13.52,0,2570
2,4,0.0,0.0,0.0,1.84,80.188,12.26,0,2741
1,5,99.2,588.8,314.2,4.68,58.896,9.44,6579,3407
1,6,225.8,461.0,563.2,3.56,63.118,15.9,7935,2395
1,1,0.0,0.0,0.0,4.86,74.536,8.68,1,3346
1,1,206.0,635.0,698.2,4.16,52.748,15.04,7895,3739
1,0,0.0,0.0,0.0,1.76,77.9,7.3,2,1560
1,6,0.0,0.0,0.0,0.94,61.174,13.42,90,375
1,2,0.0,0.0,0.0,1.76,81.05,11.46,0,1910
2,6,0.0,0.0,0.0,3.18,79.876,11.18,0,3023
2,4,0.0,0.0,0.0,1.1,72.148,14.4,9,1491
1,6,0.0,0.0,0.0,2.82,81.402,4.36,0,1597
2,1,0.0,0.0,0.0,2.66,79.718,12.04,8,2543
1,4,0.0,0.0,0.0,1.56,77.6,8.56,0,2623
1,0,0.0,0.0,0.0,0.8,61.91,12.88,11,163
2,1,0.0,0.0,0.0,1.92,59.532,18.68,6,2218
1,6,0.0,0.0,0.0,3.0,82.21,7.38,0,2492
1,2,0.0,0.0,0.0,0.86,50.368,7.76,55,204
1,6,0.0,0.0,0.0,1.38,58.904,10.32,0,758
2,0,306.4,363.0,629.2,4.36,51.744,17.6,8823,2836
1,5,207.8,390.2,464.4,3.72,56.438,11.66,6763,1915
1,2,152.0,98.8,206.6,5.56,62.436,12.08,2841,3375
1,0,101.0,716.4,426.8,2.58,48.958,10.86,8567,626
1,0,0.0,0.0,0.0,2.42,83.074,8.18,0,2493
1,4,46.0,273.6,105.6,2.82,75.26,10.28,3418,2048
1,6,0.0,0.0,0.0,3.04,80.776,7.92,6,1437
1,4,105.8,960.4,848.8,2.66,38.138,16.36,10333,1268
2,4,35.8,202.2,63.2,2.22,66.016,17.86,4221,2065
2,1,0.0,0.0,0.0,1.98,76.902,10.3,1,3819
1,6,0.0,0.0,0.0,3.06,68.274,3.94,6,2957
1,0,0.0,0.0,0.0,1.54,77.88,5.66,0,538
2,1,190.4,426.2,451.8,3.44,64.696,14.14,4238,3467
1,4,208.2,352.4,412.0,2.48,54.464,15.18,3738,3026
1,0,78.0,538.6,359.4,3.04,53.232,13.96,4374,1446
1,0,0.0,0.0,0.0,1.6,71.34,11.36,2,1351
1,3,73.8,313.6,174.6,3.2,65.286,11.54,3686,2161
1,3,0.0,0.0,0.0,1.16,73.092,10.28,0,335
2,6,138.4,763.4,640.0,4.28,47.968,19.44,7095,4176
1,4,0.0,0.0,0.0,2.14,59.496,7.54,1,295
2,2,39.8,102.8,52.2,1.24,68.678,15.44,4396,1897
1,2,0.0,0.0,0.0,4.78,83.91,12.04,1,1569
1,5,0.0,0.0,0.0,2.2,70.72,7.76,0,586
1,3,0.0,0.0,0.0,1.64,80.428,10.3,55,629
1,2,87.0,968.6,724.4,4.88,44.152,11.18,9260,2766
2,3,0.0,0.0,0.0,2.3,70.488,16.88,9,3090
1,3,104.8,193.6,175.8,5.5,77.724,12.82,2825,1864
2,5,81.8,624.4,364.8,2.48,49.396,15.6,4348,150
2,2,28.6,260.6,56.8,4.84,64.098,9.12,0,2886
1,2,0.0,0.0,0.0,2.0,82.238,10.72,0,1589
1,2,91.0,929.2,665.0,5.14,43.338,12.82,9215,2299
1,1,143.8,807.0,711.0,3.12,45.718,18.74,8536,963
1,3,0.0,0.0,0.0,2.0,82.354,7.6,0,1977
1,2,0.0,0.0,0.0,4.04,84.172,9.84,0,1303
1,5,0.0,0.0,0.0,2.42,66.248,10.98,0,448
1,5,0.0,0.0,0.0,1.14,60.134,2.66,0,743
1,4,87.2,814.4,445.8,1.98,39.32,14.96,8276,251
2,3,0.0,0.0,0.0,1.72,67.322,15.46,0,2972
1,2,0.0,0.0,0.0,1.52,51.664,3.52,0,291
2,5,200.6,580.0,723.6,5.72,50.604,20.48,8911,4673
1,0,0.0,0.0,0.0,2.26,83.656,8.72,0,2588
1,1,0.0,0.0,0.0,1.1,76.968,9.1,0,33
1,3,21.2,0.0,21.2,6.76,84.374,11.88,623,2477
1,3,37.6,159.0,56.4,2.92,71.666,10.06,711,2113
1,2,7.6,0.0,7.6,4.68,78.608,12.4,105,2033
2,1,0.0,0.0,0.0,2.78,81.188,12.1,0,3173
1,3,0.0,0.0,0.0,1.9,58.618,7.36,153,386
2,0,0.0,0.0,0.0,1.88,78.112,11.64,0,3060
1,4,0.0,0.0,0.0,1.58,82.094,7.52,0,1987
2,1,0.0,0.0,0.0,4.68,65.852,9.44,31,3596
2,4,112.8,927.6,871.8,4.8,45.458,18.28,9820,1332
2,6,0.0,0.0,0.0,2.84,69.11,13.18,7,4636
2,5,168.4,553.8,639.2,5.04,53.366,19.54,10200,4089
1,2,152.2,23.4,168.4,4.84,69.104,14.24,5636,2553
1,4,141.8,778.4,681.0,4.7,49.792,11.72,8314,4091
2,0,225.4,422.2,554.0,3.24,51.664,22.42,8512,1566
1,6,0.0,0.0,0.0,2.0,79.494,6.18,0,1014
1,6,187.2,344.2,378.6,3.5,59.28,15.66,5642,1802
1,5,27.8,226.8,53.2,1.82,58.676,14.42,5520,758
1,3,42.6,400.6,98.4,1.56,51.604,10.5,2758,330
1,4,0.0,0.0,0.0,2.36,73.628,8.58,16,1394
1,5,113.0,38.6,131.4,5.98,57.374,11.7,2384,1063
1,6,59.8,387.6,150.4,3.86,71.616,6.86,3732,1514
1,2,0.0,0.0,0.0,0.94,70.258,11.72,2,324
1,0,104.6,605.4,374.6,2.5,57.6,11.52,4901,695
1,2,104.6,712.2,538.4,4.38,62.818,13.8,6626,1438
2,2,1.2,0.0,1.2,1.22,74.282,14.64,0,1680
1,5,108.0,911.8,762.2,2.86,41.528,17.22,8558,866
1,1,0.0,0.0,0.0,2.34,46.652,5.2,2,459
1,3,0.0,0.0,0.0,5.2,84.92,11.84,0,1794
1,5,62.2,314.2,123.2,2.94,64.05,10.58,1402,680
1,3,76.0,86.4,101.2,5.46,78.766,12.62,1884,1451
1,1,15.2,124.4,24.0,2.82,65.014,4.72,166,1973
1,4,100.0,700.0,465.0,2.86,38.95,14.48,8070,215
1,6,213.0,288.6,422.2,2.24,54.072,11.92,5631,1474
2,0,155.0,277.6,285.8,2.94,56.616,14.92,3097,2913
2,6,0.0,0.0,0.0,1.76,72.556,14.28,0,3021
1,5,0.0,0.0,0.0,3.26,80.08,4.02,6,4237
1,2,88.6,912.2,592.2,3.88,47.286,9.14,7553,2291
1,4,0.0,0.0,0.0,1.28,58.424,3.26,20,1105
1,3,16.2,135.6,25.8,2.8,80.256,9.98,0,1612
2,5,141.4,368.8,332.2,3.26,63.178,13.96,5528,2777
2,4,0.0,0.0,0.0,2.5,79.006,9.1,0,3931
1,5,0.0,0.0,0.0,3.28,76.552,5.2,0,1827
2,3,0.0,0.0,0.0,1.68,72.35,10.6,0,3309
1,6,0.0,0.0,0.0,2.8,81.994,4.32,0,1658
2,0,195.6,287.2,348.6,3.04,49.742,22.86,9746,3359
1,1,72.0,903.0,517.4,3.68,37.478,12.76,8445,835
1,0,211.0,543.4,641.8,3.66,49.862,18.48,10794,592
2,3,73.6,630.0,276.8,1.98,57.382,19.26,1231,2086
1,6,6.4,50.0,8.6,1.82,68.792,6.7,154,438
2,4,114.6,933.8,900.8,4.78,45.36,18.3,9904,1303
1,1,0.0,0.0,0.0,1.86,50.92,3.98,2,344
2,0,63.6,275.4,149.8,3.68,61.724,17.26,5462,3026
1,1,87.8,877.4,560.0,4.02,36.768,11.98,7875,1664
1,5,115.2,18.6,125.0,6.72,68.982,14.12,3773,1616
1,2,46.8,126.6,72.8,4.4,74.69,12.88,2113,1742
1,2,0.0,0.0,0.0,1.8,82.776,11.04,0,1521
2,4,115.6,906.6,853.0,3.96,41.292,25.88,10650,2736
1,2,0.0,0.0,0.0,1.3,55.854,6.1,0,435
1,0,0.0,0.0,0.0,2.52,60.766,4.88,118,595
1,6,73.2,937.4,605.2,1.8,41.766,18.78,8611,229
1,0,0.0,0.0,0.0,3.42,80.29,7.92,0,2848
2,4,224.6,432.0,549.6,3.22,48.03,21.58,5761,802
1,0,81.2,375.2,174.2,2.02,65.21,12.98,2994,1052
1,0,168.2,312.0,340.2,2.78,62.21,13.54,6965,699
2,1,0.0,0.0,0.0,1.8,71.292,13.06,0,1573
1,2,0.0,0.0,0.0,3.5,77.66,4.3,17,1197
1,2,100.2,977.8,836.8,5.2,42.072,12.92,8757,2281
1,5,3.6,0.0,3.6,3.62,72.592,6.26,82,2075
2,4,0.0,0.0,0.0,2.54,68.846,16.44,10,3497
2,0,217.4,293.0,457.2,2.3,47.51,20.76,8952,508
1,2,84.4,249.6,159.8,3.34,67.394,7.82,2317,2301
1,0,0.0,0.0,0.0,2.76,78.276,9.38,75,735
2,1,0.0,0.0,0.0,1.62,77.826,12.88,0,4651
2,3,205.6,519.0,648.4,2.56,55.188,21.22,10097,2169
2,6,5.8,0.0,5.8,2.56,66.37,14.16,2413,3777
2,1,245.8,597.4,761.2,6.8,48.904,18.16,8545,3423
1,0,0.0,0.0,0.0,2.78,71.612,8.78,21,1919
1,4,62.6,259.2,125.6,3.88,75.804,8.18,2082,1978
2,2,152.0,504.2,459.2,2.76,59.048,18.7,7442,3531
1,0,0.0,0.0,0.0,1.58,71.982,10.5,0,581
1,3,71.6,767.4,378.2,2.54,42.754,11.42,8122,342
1,0,0.0,0.0,0.0,0.98,62.792,15.56,703,513
1,4,0.0,0.0,0.0,1.88,59.768,6.88,0,1037
1,0,0.0,0.0,0.0,2.58,61.756,4.66,118,596
1,3,159.0,373.8,337.4,3.68,58.056,13.06,5667,2057
2,1,0.0,0.0,0.0,1.98,76.728,10.34,1,3844
1,0,148.0,629.4,508.4,2.08,60.92,13.18,7909,1880
1,5,184.4,629.8,620.8,2.82,57.224,15.02,7294,1562
2,1,304.6,515.4,765.6,2.86,47.492,22.98,10997,1491
1,1,0.0,0.0,0.0,3.36,74.234,10.46,14,603
2,6,0.0,0.0,0.0,1.86,72.508,11.06,0,3005
1,5,0.0,0.0,0.0,1.64,60.59,13.36,88,1917
1,4,0.0,0.0,0.0,2.18,70.844,10.16,16,884
1,6,0.0,0.0,0.0,3.48,76.208,7.84,4,2358
1,6,176.4,792.8,801.4,1.88,43.236,17.08,9587,313
1,1,37.6,251.8,93.2,4.04,72.538,10.88,2377,463
1,6,74.0,784.0,380.2,1.76,46.94,14.3,5214,788
1,2,0.0,0.0,0.0,3.52,80.488,11.1,8,2220
2,6,0.0,0.0,0.0,2.16,76.098,12.38,0,2588
1,5,199.4,293.6,411.8,4.48,70.676,14.54,6568,2124
1,6,0.0,0.0,0.0,1.56,78.374,5.68,0,398
2,1,79.0,541.2,266.0,3.0,58.144,17.68,1517,858
2,3,0.0,0.0,0.0,1.68,63.954,15.46,96,3148
1,2,175.2,344.2,341.2,3.16,71.11,12.78,1318,1088
1,5,0.0,0.0,0.0,2.06,75.648,4.6,0,1004
1,4,115.0,439.4,359.6,3.34,58.624,14.9,7007,2206
1,4,88.0,911.2,628.4,2.8,40.866,16.44,10375,891
2,3,84.2,781.6,452.0,1.92,51.126,19.64,5414,634
2,3,0.0,0.0,0.0,2.74,72.632,13.02,28,1753
1,6,70.8,634.8,245.6,2.5,55.674,10.76,6412,405
1,0,0.0,0.0,0.0,1.38,63.252,10.8,0,168
2,2,0.0,0.0,0.0,1.7,78.328,8.84,0,3302
1,6,52.4,114.0,66.0,1.96,72.402,7.34,1,604
1,2,119.2,78.2,152.0,2.92,73.632,12.24,750,1179
1,0,112.6,206.4,225.4,5.88,64.5,10.16,5940,2198
2,1,81.4,730.6,398.2,2.94,46.066,23.4,9895,878
1,1,0.0,0.0,0.0,1.72,54.164,6.34,18,446
2,1,150.2,551.4,578.6,4.96,55.86,18.14,8806,2093
2,3,106.4,882.8,740.2,1.82,40.26,25.42,10502,592
1,1,0.0,0.0,0.0,3.08,59.616,2.86,0,256
2,6,0.0,0.0,0.0,1.96,66.994,16.26,21,3092
2,2,166.6,842.8,931.2,2.4,40.092,26.4,11123,337
1,0,54.0,648.4,196.0,2.18,60.744,8.66,5104,574
1,4,0.0,0.0,0.0,1.56,79.502,7.66,0,2206
2,4,296.6,366.8,609.8,3.26,60.096,16.9,8186,2669
1,2,0.0,0.0,0.0,3.08,74.694,1.58,0,3470
1,3,0.0,0.0,0.0,1.92,68.864,6.86,0,529
1,5,0.0,0.0,0.0,1.5,77.766,9.98,0,2004
2,2,86.8,452.0,268.4,3.04,53.862,21.6,8571,3890
1,1,170.4,338.4,339.2,1.2,49.06,16.74,5670,398
1,0,0.0,0.0,0.0,1.2,61.636,10.96,0,270
2,5,142.6,880.8,876.8,2.38,39.352,21.4,11001,161
1,6,0.0,0.0,0.0,1.58,78.586,5.74,0,656
1,6,97.0,685.0,378.0,4.4,65.316,8.32,5761,2003
1,0,139.6,275.2,276.6,2.8,64.852,12.58,5890,742
1,2,67.4,360.4,181.2,2.82,66.928,14.4,4171,855
1,4,0.0,0.0,0.0,3.22,80.302,6.14,0,2230
2,1,0.0,0.0,0.0,1.82,81.192,12.42,0,3874
2,3,109.4,943.2,924.8,2.34,41.256,24.34,11003,629
2,0,227.6,645.8,787.2,2.84,48.89,22.82,9221,602
1,5,0.0,0.0,0.0,1.54,56.504,9.02,0,249
1,0,0.0,0.0,0.0,3.68,68.87,7.9,152,3088
2,6,0.0,0.0,0.0,1.74,75.646,12.96,6,3044
1,5,0.0,0.0,0.0,1.86,83.304,9.84,0,1304
2,3,0.0,0.0,0.0,1.7,68.944,15.36,0,3204
1,6,137.6,759.4,649.2,2.38,40.502,18.32,8426,611
2,6,0.0,0.0,0.0,1.66,73.86,13.76,0,2852
1,0,109.4,921.0,798.0,1.82,43.828,21.08,10634,269
1,6,0.0,0.0,0.0,1.68,83.982,6.94,0,2994
1,5,58.4,307.6,132.2,1.96,73.244,11.2,27,1750
2,1,0.0,0.0,0.0,2.66,77.622,13.94,0,4720
1,5,0.0,0.0,0.0,1.52,78.64,8.16,13,476
2,2,107.0,919.2,764.2,5.94,41.794,15.12,9361,3369
1,4,103.8,955.2,825.4,2.64,38.616,16.0,10378,1323
1,0,111.2,522.4,368.2,5.92,67.904,9.98,5757,2163
1,3,26.0,299.8,64.8,1.7,53.22,3.36,1671,361
1,4,0.0,0.0,0.0,1.58,57.888,9.1,59,187
2,2,250.4,503.2,636.8,1.64,57.95,16.98,7914,1430
1,2,33.6,632.6,141.8,1.98,46.948,6.72,3810,442
1,5,0.0,0.0,0.0,2.52,59.35,7.56,0,419
1,6,84.8,355.4,204.0,5.02,59.892,8.54,4478,4004
1,6,0.0,0.0,0.0,2.3,83.38,9.08,21,2761
1,2,0.0,0.0,0.0,3.48,77.332,4.36,17,1287
1,4,49.6,277.6,111.8,2.86,71.558,11.78,3031,320
1,4,20.2,278.2,39.4,1.66,55.532,5.86,491,2083
2,6,194.4,687.4,700.6,4.26,43.438,20.54,6904,3708
1,0,100.8,320.0,235.4,1.06,55.088,17.1,3698,218
2,2,0.0,0.0,0.0,1.9,60.064,16.98,0,1721
1,3,0.0,0.0,0.0,2.66,75.278,9.4,5,2301
2,3,192.4,517.4,645.0,2.54,54.672,21.32,10082,2104
1,1,0.0,0.0,0.0,0.9,60.572,11.64,0,46
1,1,0.0,0.0,0.0,2.48,67.196,0.56,0,2375
2,6,56.4,293.8,117.6,2.54,63.738,13.7,9,2877
2,1,11.8,49.8,15.0,2.68,78.508,10.98,0,3066
1,5,0.0,0.0,0.0,1.78,58.65,13.18,743,576
1,5,0.0,0.0,0.0,1.9,85.742,11.06,6,1924
1,0,81.6,946.0,622.8,4.1,48.724,8.0,9145,2954
1,1,55.2,160.2,142.0,3.94,64.37,15.66,4490,2601
1,3,0.0,0.0,0.0,2.68,83.682,9.48,0,2256
1,5,0.0,0.0,0.0,1.28,58.442,12.5,10,1122
1,0,0.0,0.0,0.0,3.02,62.656,3.48,118,634
1,2,0.0,0.0,0.0,4.1,74.118,5.54,0,2951
1,4,0.0,0.0,0.0,2.14,70.126,5.44,3,547
2,4,0.0,0.0,0.0,2.74,64.666,17.8,10,3593
1,0,88.6,737.0,484.6,5.72,51.534,12.44,7659,3822
1,3,151.0,633.2,601.0,3.84,57.754,15.18,7209,2117
1,2,2.2,0.0,2.2,2.1,80.634,10.32,0,1332
2,6,0.0,0.0,0.0,2.88,66.882,15.4,322,3107
1,5,0.0,0.0,0.0,1.68,65.658,13.28,0,421
2,4,0.0,0.0,0.0,2.5,71.314,15.52,10,3875
1,1,33.0,241.8,65.0,2.96,75.544,8.64,0,2191
2,6,0.0,0.0,0.0,2.52,70.61,12.18,7,4589
1,2,0.0,0.0,0.0,2.5,77.172,8.54,0,2284
2,0,284.0,439.8,670.2,3.08,49.504,22.88,9839,1022
1,4,0.0,0.0,0.0,2.32,72.06,9.16,16,1434
1,0,0.0,0.0,0.0,0.8,61.098,12.8,11,131
2,3,0.0,0.0,0.0,2.62,77.044,12.0,17,1850
1,3,101.8,848.8,554.2,2.84,44.216,16.38,8748,695
1,1,0.0,0.0,0.0,3.2,59.08,2.64,0,143
1,2,0.0,0.0,0.0,1.86,71.418,7.56,56,320
1,3,0.0,0.0,0.0,1.8,81.824,8.72,0,1353
1,0,0.0,0.0,0.0,1.76,78.016,7.28,2,1587
1,2,61.4,705.4,253.2,3.48,48.57,8.66,5607,2346
1,1,0.0,0.0,0.0,3.26,75.046,11.26,14,407
